#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2018 06 23 04 50 310  8.5  9.9  2.17  9.09  5.90 323 1010.1  13.6  11.8 999.0 99.0 99.00
2018 06 23 05 50 310  9.0 10.4  2.12  9.09  6.04 320 1010.1  13.8  12.0 999.0 99.0 99.00
2018 06 23 06 50 316  6.4  8.0  2.08  9.09  6.19 324 1010.1  13.5  12.0 999.0 99.0 99.00
2018 06 23 07 50 309  6.9  7.9  2.18  9.09  6.58 325 1009.7  13.2  12.0 999.0 99.0 99.00
2018 06 23 08 50 315  7.2  8.4  2.48  9.09  6.79 328 1009.3  13.1  11.9 999.0 99.0 99.00
2018 06 23 09 50 319  6.2  7.3  2.77 10.00  7.14 321 1009.1  13.0  11.9 999.0 99.0 99.00
2018 06 23 10 50 310  7.8  9.4  2.57  9.09  6.92 320 1008.4  13.0  11.9 999.0 99.0 99.00
2018 06 23 11 50 323  6.7  8.0  2.47  9.09  6.61 323 1008.3  13.0  11.8 999.0 99.0 99.00
2018 06 23 12 50 332  5.9  7.0  2.51  9.09  6.73 324 1008.6  12.7  11.8 999.0 99.0 99.00
2018 06 23 13 50 331  6.3  7.5  2.37  9.09  6.55 321 1008.5  12.8  11.7 999.0 99.0 99.00
2018 06 23 14 50 336  7.2  8.4  2.67  9.09  6.84 326 1008.8  12.6  11.8 999.0 99.0 99.00
2018 06 23 15 50 332  6.9  8.4  2.35  8.33  6.52 320 1009.2  12.6  11.8 999.0 99.0 99.00
2018 06 23 16 50 334  5.6  7.0  2.52 10.00  6.78 328 1009.3  12.7  11.8 999.0 99.0 99.00
2018 06 23 17 50 322  4.7  5.7  2.50 10.00  6.83 321 1009.4  12.9  11.9 999.0 99.0 99.00
2018 06 23 18 50 319  5.7  7.1  2.31  9.09  6.44 320 1009.5  13.1  12.0 999.0 99.0 99.00
2018 06 23 19 50 315  7.7  9.1  2.50  9.09  6.51 320 1009.3  13.3  12.0 999.0 99.0 99.00
2018 06 23 20 50 315  8.8 10.4  2.36  9.09  6.36 322 1008.9  13.3  12.1 999.0 99.0 99.00
2018 06 23 21 50 314  8.3  9.8  2.19  9.09  5.86 317 1008.7  13.4  12.1 999.0 99.0 99.00
2018 06 23 22 50 306  7.3  8.7  2.11  8.33  5.79 315 1008.6  13.5  12.2 999.0 99.0 99.00
2018 06 23 23 50 279  3.9  5.0  2.14  8.33  6.01 312 1009.1  13.9  12.3 999.0 99.0 99.00
2018 06 24 00 50 225  3.4  4.2  2.00  8.33  6.21 315 1008.9  13.8  12.5 999.0 99.0 99.00
2018 06 24 01 50 204  3.2  3.8  2.06  8.33  6.63 317 1008.8  13.3  12.6 999.0 99.0 99.00
2018 06 24 02 50 187  4.1  5.0  1.80  9.09  6.27 320 1008.8  13.0  12.5 999.0 99.0 99.00
2018 06 24 03 50 190  4.8  5.7  1.95  9.09  6.94 322 1008.9  13.0  12.6 999.0 99.0 99.00
2018 06 24 04 50 166  1.8  2.6  1.90  9.09  6.58 321 1009.4  13.3  12.5 999.0 99.0 99.00
2018 06 24 05 50 140  4.3  5.5  2.03  9.09  6.84 329 1009.7  12.5  12.4 999.0 99.0 99.00
2018 06 24 06 50 132  4.1  5.0  1.94 10.00  6.67 328 1009.7  12.6  12.3 999.0 99.0 99.00
2018 06 24 07 50 157  4.6  5.5  2.03  8.33  6.90 321 1009.6  12.6  12.2 999.0 99.0 99.00
2018 06 24 08 50 173  6.3  8.0  1.82  9.09  6.28 321 1009.4  12.5  12.1 999.0 99.0 99.00
2018 06 24 09 50 164  5.7  7.1  1.74  9.09  6.04 318 1009.5  12.7  12.1 999.0 99.0 99.00
2018 06 24 10 50 173  5.3  6.6  1.62  9.09  5.92 307 1009.4  12.8  12.2 999.0 99.0 99.00
2018 06 24 11 50 158  3.3  4.1  1.56  8.33  5.98 307 1009.5  12.8  12.0 999.0 99.0 99.00
2018 06 24 12 50 155  3.9  5.3  1.58  7.69  6.01 307 1009.8  12.8  11.9 999.0 99.0 99.00
2018 06 24 13 50 152  4.4  5.2  1.65  9.09  6.45 319 1010.2  12.8  12.1 999.0 99.0 99.00
2018 06 24 14 50 148  4.7  5.8  1.46 10.00  6.22 305 1010.7  13.0  12.1 999.0 99.0 99.00
2018 06 24 15 50 155  4.6  5.4  1.43 10.00  5.90 308 1011.5  13.2  12.0 999.0 99.0 99.00
2018 06 24 16 50 158  5.1  6.3  1.47  7.69  5.69 307 1012.0  12.9  12.0 999.0 99.0 99.00
2018 06 24 17 50 160  3.0  3.6  1.58 10.00  5.61 306 1012.8  12.9  11.9 999.0 99.0 99.00
2018 06 24 18 50 173  2.7  3.4  1.52  8.33  5.77 307 1013.3  13.2  12.0 999.0 99.0 99.00
2018 06 24 19 50 112  0.8  1.6  1.50  9.09  5.68 322 1013.7  13.4  12.0 999.0 99.0 99.00
2018 06 24 20 50 130  1.5  2.1  1.46 14.81  5.65 185 1013.6  13.6  12.2 999.0 99.0 99.00
2018 06 24 21 50 114  1.8  2.5  1.35 14.81  5.63 176 1013.5  13.6  12.5 999.0 99.0 99.00
2018 06 24 22 50 145  0.4  0.9  1.28 10.00  5.83 323 1013.6  14.6  13.0 999.0 99.0 99.00
2018 06 24 23 50 342  0.6  1.0  1.30  9.09  5.97 333 1013.6  14.5  13.1 999.0 99.0 99.00
2018 06 25 00 50  37  1.0  1.4  1.28 14.81  6.32 174 1013.3  14.2  13.3 999.0 99.0 99.00
2018 06 25 01 50  31  1.7  2.3  1.22  7.14  6.12 305 1013.1  14.3  13.2 999.0 99.0 99.00
2018 06 25 02 50  55  1.8  2.2  1.18 14.81  6.42 165 1013.1  14.1  13.3 999.0 99.0 99.00
2018 06 25 03 50  81  1.0  1.5  1.16 14.81  6.48 175 1013.2  14.5  12.8 999.0 99.0 99.00
2018 06 25 04 50  40  0.9  1.2  1.20  8.33  6.14 327 1013.6  14.6  12.6 999.0 99.0 99.00
2018 06 25 05 50  28  0.6  1.0  1.27 16.00  6.68 163 1013.9  14.5  13.3 999.0 99.0 99.00
2018 06 25 06 50 197  1.3  2.2  1.26  9.09  6.63 326 1014.0  14.9  13.2 999.0 99.0 99.00
2018 06 25 07 50 338  2.5  3.0  1.29 14.81  6.93 161 1014.3  14.1  13.3 999.0 99.0 99.00
2018 06 25 08 50 344  2.4  2.9  1.30 14.81  6.44 173 1014.1  13.7  13.1 999.0 99.0 99.00
2018 06 25 09 50  24  1.1  1.6  1.29 14.81  6.59 175 1013.9  13.4  13.0 999.0 99.0 99.00
2018 06 25 10 50  15  1.1  1.4  1.21  7.14  6.40 309 1013.6  13.3  13.0 999.0 99.0 99.00
2018 06 25 11 50   8  1.5  1.9  1.28 14.81  6.51 177 1013.9  13.3  13.0 999.0 99.0 99.00
2018 06 25 12 50 312  1.5  1.9  1.30 14.81  6.60 179 1014.4  13.4  12.9 999.0 99.0 99.00
2018 06 25 13 50 280  2.0  3.0  1.18 14.81  6.65 165 1015.0  13.3  12.8 999.0 99.0 99.00
2018 06 25 14 50 271  2.4  2.9  1.38 14.81  6.93 170 1015.7  13.1  12.8 999.0 99.0 99.00
2018 06 25 15 50 245  2.3  2.8  1.27  7.14  6.79 292 1016.1  13.2  12.9 999.0 99.0 99.00
2018 06 25 16 50 289  2.7  3.3  1.30 13.79  7.00 165 1016.4  12.8  13.0 999.0 99.0 99.00
2018 06 25 17 50 277  1.6  2.1  1.26 14.81  7.20 161 1016.4  13.2  13.1 999.0 99.0 99.00
2018 06 25 18 50 250  2.7  3.2  1.18 13.79  6.90 161 1016.6  13.3  13.4 999.0 99.0 99.00
2018 06 25 19 50 212  2.1  2.7  1.19 13.79  7.05 162 1016.5  13.6  13.7 999.0 99.0 99.00
2018 06 25 20 50 208  2.6  3.1  1.26 13.79  7.07 172 1016.2  14.1  13.9 999.0 99.0 99.00
2018 06 25 21 50 211  2.8  3.3  1.51  7.69  7.13 310 1016.0  14.2  14.0 999.0 99.0 99.00
2018 06 25 22 50 274  4.3  5.3  1.61  8.33  6.84 312 1015.8  13.6  14.1 999.0 99.0 99.00
2018 06 25 23 50 299  3.6  5.3  1.71  9.09  6.89 316 1015.3  13.2  13.9 999.0 99.0 99.00
2018 06 26 00 50 335  5.3  7.1  1.68  9.09  6.87 319 1014.8  13.3  14.0 999.0 99.0 99.00
2018 06 26 01 50 334  5.3  6.2  1.66  8.33  6.51 328 1014.7  13.7  13.9 999.0 99.0 99.00
2018 06 26 02 50 325  6.3  7.5  1.71  8.33  6.58 319 1014.3  13.9  13.5 999.0 99.0 99.00
2018 06 26 03 50 313  6.3  7.9  1.62  9.09  6.13 320 1014.2  13.5  13.5 999.0 99.0 99.00
2018 06 26 04 50 303  6.8  8.0  1.69  8.33  6.13 322 1014.4  13.5  13.2 999.0 99.0 99.00
2018 06 26 05 50 304  6.5  8.2  1.78  9.09  6.62 318 1014.3  13.4  13.0 999.0 99.0 99.00
2018 06 26 06 50 311  5.6  6.7  1.87  9.09  6.72 321 1014.2  13.4  13.2 999.0 99.0 99.00
2018 06 26 07 50 309  5.1  6.1  1.92 12.90  6.98 272 1014.2  13.4  13.2 999.0 99.0 99.00
2018 06 26 08 50 312  5.3  6.2  1.85  9.09  7.06 319 1014.1  13.4  13.2 999.0 99.0 99.00
2018 06 26 09 50 312  5.1  6.6  2.14  9.09  7.32 316 1014.1  13.3  13.2 999.0 99.0 99.00
2018 06 26 10 50 318  4.8  5.9  2.29 10.00  7.60 310 1014.0  13.2  13.0 999.0 99.0 99.00
2018 06 26 11 50 325  4.4  5.3  2.50  9.09  7.86 310 1014.1  13.0  12.9 999.0 99.0 99.00
2018 06 26 12 50 329  4.0  4.9  2.53  9.09  7.65 309 1014.4  13.0  13.0 999.0 99.0 99.00
2018 06 26 13 50 329  4.2  5.4  2.46 10.00  7.73 312 1014.6  13.0  13.0 999.0 99.0 99.00
2018 06 26 14 50 327  5.1  6.7  2.36  9.09  7.57 303 1015.0  12.9  12.9 999.0 99.0 99.00
2018 06 26 15 50 333  5.1  7.2  2.67  9.09  7.63 309 1015.5  13.0  13.0 999.0 99.0 99.00
2018 06 26 16 50 322  5.4  6.8  2.69 12.12  7.60 295 1015.6  13.1  13.0 999.0 99.0 99.00
2018 06 26 17 50 315  5.0  6.6  2.73 10.00  7.82 306 1015.8  13.2  13.0 999.0 99.0 99.00
2018 06 26 18 50 304  5.8  7.1  2.69 10.81  7.69 300 1015.9  13.4  13.2 999.0 99.0 99.00
2018 06 26 19 50 295  6.3  7.6  2.52 11.43  7.31 282 1015.8  13.5  13.2 999.0 99.0 99.00
2018 06 26 20 50 298  6.7  7.8  2.39 11.43  7.22 289 1015.7  13.6  13.3 999.0 99.0 99.00
2018 06 26 21 50 307  6.4  7.9  2.80 10.81  7.78 292 1015.7  13.7  13.4 999.0 99.0 99.00
2018 06 26 22 50 305  6.3  7.5  2.36 10.81  7.11 296 1015.4  13.7  13.6 999.0 99.0 99.00
2018 06 26 23 50 303  5.1  6.3  2.61  9.09  7.50 302 1015.2  14.1  13.7 999.0 99.0 99.00
2018 06 27 00 50 304  5.5  6.5  2.42 11.43  7.46 287 1014.7  14.3  13.7 999.0 99.0 99.00
2018 06 27 01 50 308  5.5  7.6  2.45 10.81  7.41 296 1014.4  14.2  13.8 999.0 99.0 99.00
2018 06 27 02 50 298  5.4  6.7  2.51 11.43  7.63 290 1014.2  14.0  13.6 999.0 99.0 99.00
2018 06 27 03 50 301  4.9  6.0  2.43 10.00  7.70 300 1014.1  13.6  13.5 999.0 99.0 99.00
2018 06 27 04 50 305  4.2  5.1  2.15 10.00  7.46 291 1014.5  13.5  13.4 999.0 99.0 99.00
2018 06 27 05 50 305  4.2  5.2  2.68 10.00  8.04 292 1014.8  13.5  13.3 999.0 99.0 99.00
2018 06 27 06 50 297  4.2  5.4  2.68 10.81  8.16 290 1014.6  13.5  13.4 999.0 99.0 99.00
2018 06 27 07 50 311  5.8  7.2  2.52 10.81  7.57 303 1014.6  13.6  13.3 999.0 99.0 99.00
2018 06 27 08 50 312  6.2  8.0  2.79 10.81  7.94 301 1014.3  13.5  13.3 999.0 99.0 99.00
2018 06 27 09 50 304  4.9  6.3  2.61 10.81  7.70 295 1014.2  13.5  13.3 999.0 99.0 99.00
2018 06 27 10 50 300  5.4  7.4  2.62 10.81  7.60 298 1014.0  13.4  13.3 999.0 99.0 99.00
2018 06 27 11 50 293  5.7  7.5  2.85 10.81  7.98 289 1014.0  13.3  13.3 999.0 99.0 99.00
2018 06 27 12 50 301  4.3  7.2  2.51 10.00  7.64 301 1014.4  13.4  13.3 999.0 99.0 99.00
2018 06 27 13 50 319  3.5  5.1  2.51  9.09  7.59 296 1014.7  13.3  13.3 999.0 99.0 99.00
2018 06 27 14 50 307  3.0  4.5  2.59 10.81  7.58 303 1014.9  12.9  13.3 999.0 99.0 99.00
2018 06 27 15 50 315  3.7  4.6  2.54 10.00  7.66 309 1015.1  12.9  13.3 999.0 99.0 99.00
2018 06 27 16 50 306  3.7  4.6  2.60 10.00  7.99 307 1015.3  12.8  13.3 999.0 99.0 99.00
2018 06 27 17 50 307  3.9  5.2  2.51 10.00  7.57 306 1015.7  12.8  13.3 999.0 99.0 99.00
2018 06 27 18 50 303  4.7  5.7  2.69 10.00  7.92 308 1015.9  12.9  13.4 999.0 99.0 99.00
2018 06 27 19 50 310  4.1  5.2  2.77  9.09  7.79 311 1015.9  13.1  13.5 999.0 99.0 99.00
2018 06 27 20 50 305  4.2  5.4  2.82 10.00  7.76 303 1015.8  13.2  13.3 999.0 99.0 99.00
2018 06 27 21 50 307  5.3  6.3  3.01 10.81  7.87 295 1015.5  13.3  13.4 999.0 99.0 99.00
2018 06 27 22 50 310  4.4  5.6  2.77 10.00  7.86 294 1015.4  13.5  13.5 999.0 99.0 99.00
2018 06 27 23 50 301  4.8  6.2  2.70  9.09  7.70 298 1015.2  13.6  13.5 999.0 99.0 99.00
2018 06 28 00 50 308  8.3  9.8  2.81 10.00  7.69 298 1014.7  13.6  13.5 999.0 99.0 99.00
2018 06 28 01 50 316  6.9  8.0  2.41 10.00  7.04 303 1014.6  13.4  13.5 999.0 99.0 99.00
2018 06 28 02 50 323  6.5  7.8  2.60 10.00  7.27 309 1014.8  13.5  13.5 999.0 99.0 99.00
2018 06 28 03 50 326  6.1  7.8  2.49 10.00  7.24 310 1014.7  13.6  13.5 999.0 99.0 99.00
2018 06 28 04 50 299  3.9  5.0  2.33  9.09  7.34 298 1015.1  13.6  13.6 999.0 99.0 99.00
2018 06 28 05 50 291  3.8  5.1  2.52 10.00  7.80 299 1015.3  13.6  14.0 999.0 99.0 99.00
2018 06 28 06 50 282  3.7  4.4  2.44 10.00  7.61 292 1015.0  13.5  14.1 999.0 99.0 99.00
2018 06 28 07 50 296  5.4  6.5  2.28 10.00  7.40 293 1014.7  13.6  13.9 999.0 99.0 99.00
2018 06 28 08 50 296  4.9  6.2  2.25 10.00  7.29 303 1014.5  13.7  14.1 999.0 99.0 99.00
2018 06 28 09 50 296  4.5  5.7  2.61  9.09  7.64 298 1014.4  13.6  14.2 999.0 99.0 99.00
2018 06 28 10 50 305  4.6  5.6  2.65  9.09  7.49 298 1014.4  13.5  14.5 999.0 99.0 99.00
2018 06 28 11 50 316  5.3  6.5  2.61  9.09  7.44 304 1014.5  13.5  14.6 999.0 99.0 99.00
2018 06 28 12 50 321  6.2  7.7  2.47 10.00  7.42 300 1014.8  13.4  14.6 999.0 99.0 99.00
2018 06 28 13 50 324  7.0  8.3  2.94 10.00  7.55 309 1015.2  13.5  14.6 999.0 99.0 99.00
2018 06 28 14 50 326  7.6  9.2  2.76  9.09  7.02 311 1015.6  13.5  14.5 999.0 99.0 99.00
2018 06 28 15 50 320  6.9  8.0  2.85 10.00  6.99 309 1015.8  13.6  14.6 999.0 99.0 99.00
2018 06 28 16 50 327  7.7  9.2  2.76  9.09  6.97 309 1016.0  13.6  14.6 999.0 99.0 99.00
2018 06 28 17 50 325  7.4  9.2  2.94  9.09  7.01 314 1016.1  13.6  14.6 999.0 99.0 99.00
2018 06 28 18 50 317  8.1  9.8  2.69  8.33  6.96 311 1016.0  13.7  14.7 999.0 99.0 99.00
2018 06 28 19 50 316  8.1 10.0  2.52  9.09  6.57 313 1016.1  13.9  14.7 999.0 99.0 99.00
2018 06 28 20 50 314  8.5 10.5  2.86 10.00  6.84 311 1015.8  14.0  14.8 999.0 99.0 99.00
2018 06 28 21 50 309  9.5 11.2  2.74 10.00  6.91 309 1015.4  14.0  14.8 999.0 99.0 99.00
2018 06 28 22 50 310 10.1 12.3  2.52 10.00  6.45 315 1015.0  14.3  14.8 999.0 99.0 99.00
2018 06 28 23 50 309  9.6 11.6  2.88 10.00  6.82 312 1014.9  14.4  14.9 999.0 99.0 99.00
2018 06 29 00 50 308 10.0 12.1  2.60  9.09  6.46 310 1014.4  14.4  14.9 999.0 99.0 99.00
2018 06 29 01 50 312  9.7 11.3  2.65  9.09  6.39 311 1014.3  14.4  14.8 999.0 99.0 99.00
2018 06 29 02 50 320  8.9 10.5  2.71  9.09  6.66 314 1014.5  14.2  14.8 999.0 99.0 99.00
2018 06 29 03 50 321  7.7  9.4  2.34  7.69  5.89 304 1014.4  14.0  14.8 999.0 99.0 99.00
2018 06 29 04 50 322  8.7 10.6  2.59  8.33  6.44 313 1014.1  14.1  14.7 999.0 99.0 99.00
2018 06 29 05 50 320 10.0 12.3  3.05  9.09  6.64 320 1014.0  13.9  14.7 999.0 99.0 99.00
2018 06 29 06 50 323  8.9 10.6  3.01  9.09  6.61 315 1014.0  13.7  14.6 999.0 99.0 99.00
2018 06 29 07 50 318  8.0 10.6  2.76  9.09  6.39 318 1013.7  13.6  14.6 999.0 99.0 99.00
2018 06 29 08 50 316  8.0  9.3  3.24  9.09  7.31 312 1013.5  13.5  14.6 999.0 99.0 99.00
2018 06 29 09 50 318  8.1 10.0  2.95  9.09  6.97 311 1013.3  13.5  14.3 999.0 99.0 99.00
2018 06 29 10 50 318  8.9 10.9  2.98  9.09  6.89 311 1013.3  13.3  14.1 999.0 99.0 99.00
2018 06 29 11 50 322  9.4 11.1  2.95  8.33  6.83 314 1013.2  13.2  14.0 999.0 99.0 99.00
2018 06 29 12 50 327  9.4 11.0  2.75  9.09  6.77 313 1013.3  13.2  13.7 999.0 99.0 99.00
2018 06 29 13 50 323  8.4 10.5  2.69  9.09  6.68 310 1013.3  13.1  13.7 999.0 99.0 99.00
2018 06 29 14 50 323  8.1  9.4  2.27  9.09  6.08 313 1013.6  12.9  13.8 999.0 99.0 99.00
2018 06 29 15 50 346  6.3  7.7  2.52 10.00  6.57 317 1013.8  12.7  13.9 999.0 99.0 99.00
2018 06 29 16 50 335  5.4  6.3  2.32  9.09  6.69 317 1014.1  12.6  14.1 999.0 99.0 99.00
2018 06 29 17 50 328  6.0  6.9  2.12  9.09  6.26 314 1014.1  12.9  14.3 999.0 99.0 99.00
2018 06 29 18 50 327  6.4  7.5  2.09  9.09  6.32 318 1014.0  13.0  14.4 999.0 99.0 99.00
2018 06 29 19 50 317  7.3  8.5  2.21  9.09  6.52 316 1014.2  13.3  14.5 999.0 99.0 99.00
2018 06 29 20 50 314  8.9 10.6  2.45  9.09  6.65 310 1013.8  13.6  14.5 999.0 99.0 99.00
2018 06 29 21 50 312  9.4 11.7  2.24  8.33  6.05 314 1013.3  13.9  14.5 999.0 99.0 99.00
2018 06 29 22 50 310 11.0 13.3  2.39  8.33  5.89 318 1012.7  14.2  14.4 999.0 99.0 99.00
2018 06 29 23 50 310 11.3 14.1  2.29  9.09  5.76 311 1012.3  14.3  14.3 999.0 99.0 99.00
2018 06 30 00 50 309 12.4 14.7  2.39  8.33  5.64 316 1011.6  14.2  14.2 999.0 99.0 99.00
2018 06 30 01 50 317 10.7 13.2  2.25  8.33  5.60 316 1011.7  14.4  14.3 999.0 99.0 99.00
2018 06 30 02 50 316 10.4 11.9  2.08  7.69  5.74 318 1011.6  14.3  14.2 999.0 99.0 99.00
2018 06 30 03 50 314  8.7 10.7  2.15  8.33  5.77 315 1011.7  14.2  13.9 999.0 99.0 99.00
2018 06 30 04 50 316  8.4 10.0  2.06  8.33  6.13 319 1011.9  14.1  13.7 999.0 99.0 99.00
2018 06 30 05 50 312  8.1  9.9  2.28  8.33  6.21 319 1011.8  14.0  13.5 999.0 99.0 99.00
2018 06 30 06 50 317  7.3  9.3  2.59  7.69  6.51 314 1011.7  13.9  13.4 999.0 99.0 99.00
2018 06 30 07 50 316  7.0  9.0  2.49  8.33  6.57 320 1011.2  13.6  13.2 999.0 99.0 99.00
2018 06 30 08 50 325  7.0  8.5  2.48  7.69  6.65 317 1010.9  13.4  13.0 999.0 99.0 99.00
2018 06 30 09 50 333  6.5  8.0  2.62  8.33  6.64 318 1010.9  13.1  12.8 999.0 99.0 99.00
2018 06 30 10 50 335  4.5  5.5  2.67  9.09  6.95 319 1011.1  13.0  12.8 999.0 99.0 99.00
2018 06 30 11 50 345  3.8  4.6  2.21  8.33  6.51 318 1011.4  13.0  12.8 999.0 99.0 99.00
2018 06 30 12 50  14  2.1  2.7  2.26  9.09  6.96 323 1011.8  12.8  12.8 999.0 99.0 99.00
2018 06 30 13 50 351  1.1  1.8  2.29  8.33  6.70 316 1012.4  13.2  12.8 999.0 99.0 99.00
2018 06 30 14 50  80  0.4  1.1  2.37  9.09  7.07 316 1012.7  14.0  12.8 999.0 99.0 99.00
2018 06 30 15 50 112  2.2  2.9  2.39  9.09  7.12 323 1013.2  12.6  13.0 999.0 99.0 99.00
2018 06 30 16 50 150  2.0  3.3  2.13  8.33  6.87 314 1013.5  13.1  13.2 999.0 99.0 99.00
2018 06 30 17 50 166  5.7  7.3  2.01  9.09  6.96 314 1013.9  12.1  13.3 999.0 99.0 99.00
2018 06 30 18 50 168  5.6  7.0  2.00  8.33  6.88 310 1014.1  12.7  13.4 999.0 99.0 99.00
2018 06 30 19 50 173  5.0  6.6  2.09  9.09  6.82 306 1014.1  13.2  13.6 999.0 99.0 99.00
2018 06 30 20 50 174  4.9  6.1  2.17 10.00  6.80 306 1014.1  13.5  14.1 999.0 99.0 99.00
2018 06 30 21 50 172  5.3  6.6  2.15  9.09  6.56 306 1013.7  13.7  14.3 999.0 99.0 99.00
2018 06 30 22 50 178  4.5  5.7  1.98  8.33  6.33 312 1013.8  13.7  14.3 999.0 99.0 99.00
2018 06 30 23 50 179  4.3  5.6  1.94  9.09  6.22 308 1013.6  13.8  14.2 999.0 99.0 99.00
2018 07 01 00 50 182  3.7  4.7  1.75  8.33  6.42 308 1013.5  13.9  14.5 999.0 99.0 99.00
2018 07 01 01 50 175  3.7  5.1  1.78  9.09  6.33 315 1013.5  13.7  14.6 999.0 99.0 99.00
2018 07 01 02 50 171  3.3  4.6  1.68  9.09  6.41 312 1013.6  13.4  14.7 999.0 99.0 99.00
2018 07 01 03 50 159  3.0  4.1  1.87  9.09  6.83 314 1013.8  13.1  14.6 999.0 99.0 99.00
2018 07 01 04 50 151  4.7  6.3  1.70 10.00  6.72 307 1013.7  12.9  14.4 999.0 99.0 99.00
2018 07 01 05 50 156  4.2  4.9  1.66  9.09  6.69 312 1014.0  12.8  14.1 999.0 99.0 99.00
2018 07 01 06 50 168  3.5  4.6  1.56  9.09  6.79 305 1014.1  12.7  13.7 999.0 99.0 99.00
2018 07 01 07 50 172  4.6  5.9  1.42  9.09  6.49 304 1013.8  12.9  13.6 999.0 99.0 99.00
2018 07 01 08 50 174  4.1  5.3  1.30  7.69  6.44 303 1013.6  13.0  13.5 999.0 99.0 99.00
2018 07 01 09 50 168  3.7  4.5  1.36 10.00  6.73 299 1013.6  13.2  13.3 999.0 99.0 99.00
2018 07 01 10 50 165  3.9  4.9  1.44  9.09  6.99 310 1013.6  13.1  13.2 999.0 99.0 99.00
2018 07 01 11 50 148  3.3  4.3  1.47  9.09  7.15 305 1013.8  13.0  13.1 999.0 99.0 99.00
2018 07 01 12 50 134  3.5  4.8  1.47 10.00  6.86 312 1014.5  12.9  13.0 999.0 99.0 99.00
2018 07 01 13 50 116  4.2  5.2  1.57 10.00  7.13 321 1014.7  12.7  12.9 999.0 99.0 99.00
2018 07 01 14 50 125  4.7  5.9  1.64  9.09  7.08 318 1014.8  12.7  12.9 999.0 99.0 99.00
2018 07 01 15 50 121  3.9  4.5  1.54 10.00  7.32 316 1015.2  12.5  12.7 999.0 99.0 99.00
2018 07 01 16 50 141  5.2  6.2  1.66 10.00  7.34 312 1015.3  12.6  12.6 999.0 99.0 99.00
2018 07 01 17 50 139  4.9  5.9  1.58  8.33  6.89 313 1015.8  12.6  12.5 999.0 99.0 99.00
2018 07 01 18 50 154  3.8  5.1  1.47  8.33  6.58 315 1016.3  12.9  12.6 999.0 99.0 99.00
2018 07 01 19 50 158  3.1  4.1  1.50 10.00  6.53 314 1016.6  13.1  12.7 999.0 99.0 99.00
2018 07 01 20 50 167  3.4  4.2  1.49  9.09  6.45 312 1016.5  13.6  12.8 999.0 99.0 99.00
2018 07 01 21 50 184  2.9  3.5  1.65  9.09  6.39 317 1016.4  13.7  12.9 999.0 99.0 99.00
2018 07 01 22 50 179  1.7  2.4  1.74  9.09  6.51 312 1016.4  13.8  13.0 999.0 99.0 99.00
2018 07 01 23 50 193  0.5  0.9  1.55  9.09  6.30 317 1016.3  14.0  13.0 999.0 99.0 99.00
2018 07 02 00 50 173  1.1  1.8  1.46  9.09  6.17 311 1015.9  14.1  13.1 999.0 99.0 99.00
2018 07 02 01 50 195  1.3  2.4  1.49 10.00  6.46 308 1015.8  14.2  13.2 999.0 99.0 99.00
2018 07 02 02 50 187  1.1  1.7  1.58  8.33  6.79 303 1015.8  14.2  13.2 999.0 99.0 99.00
2018 07 02 03 50 177  1.9  2.5  1.46  9.09  6.41 314 1015.5  13.8  13.2 999.0 99.0 99.00
2018 07 02 04 50 184  1.2  1.5  1.60  9.09  6.76 310 1015.6  13.8  13.2 999.0 99.0 99.00
2018 07 02 05 50 169  2.2  3.1  1.50  9.09  6.85 298 1015.5  14.0  13.1 999.0 99.0 99.00
2018 07 02 06 50 158  2.1  3.1  1.36 16.00  6.82 184 1015.2  13.5  13.1 999.0 99.0 99.00
2018 07 02 07 50 163  1.8  2.3  1.41 10.00  6.94 323 1015.1  13.6  13.1 999.0 99.0 99.00
2018 07 02 08 50 181  2.2  2.8  1.46 10.00  7.18 316 1014.8  13.6  13.1 999.0 99.0 99.00
2018 07 02 09 50 172  1.9  2.3  1.48 10.00  7.26 306 1014.4  13.4  12.9 999.0 99.0 99.00
2018 07 02 10 50 169  2.2  3.0  1.51 14.81  7.18 186 1014.2  13.5  13.0 999.0 99.0 99.00
2018 07 02 11 50 177  2.5  3.2  1.58  9.09  7.31 316 1013.9  13.4  13.1 999.0 99.0 99.00
2018 07 02 12 50 154  2.4  3.5  1.51  8.33  7.05 314 1014.1  13.4  12.9 999.0 99.0 99.00
2018 07 02 13 50 126  1.5  2.2  1.72  9.09  7.29 313 1014.3  13.3  12.7 999.0 99.0 99.00
2018 07 02 14 50 136  1.7  2.5  1.86 10.00  7.61 314 1014.4  13.0  12.7 999.0 99.0 99.00
2018 07 02 15 50 142  2.5  3.3  1.84 10.00  7.44 319 1014.8  13.2  12.8 999.0 99.0 99.00
2018 07 02 16 50 159  1.7  2.4  1.97  9.09  7.50 315 1015.0  13.4  13.0 999.0 99.0 99.00
2018 07 02 17 50 161  2.4  3.1  1.88 10.00  7.49 310 1015.2  13.5  13.2 999.0 99.0 99.00
2018 07 02 18 50 176  2.3  2.8  1.76  9.09  7.24 306 1015.3  13.6  13.2 999.0 99.0 99.00
2018 07 02 19 50 182  2.3  3.1  1.75  9.09  7.36 314 1015.6  13.9  13.4 999.0 99.0 99.00
